Local.Time.YYYY,Local.Time.MM,Local.Time.DD,Local.Time.HH24,Local.Time.MI,Precipitation.since.last.observation.in.mm,Wind.speed.in.km.h,Wind.direction.in.degrees.true,Temperature.in.Degrees.c,Relative.Humidity,Station.Number
2020,6,11,5,19,0.1,8.51838508628346,292.128980915993,17.8366290625908,79.9768772316643,16096
2020,6,11,5,20,0.1,5.57839491431938,191.443891639123,12.586288701784,79.6813336850641,16096
2020,6,11,5,21,0.1,3.39640633266676,30.7228325619362,15.1373185208914,76.636243586723,16096
2020,6,11,5,22,0.2,14.6953411491168,57.0566288495902,11.3715853034479,86.2674113025309,16096
2020,6,11,5,23,0.3,5.72822762829953,268.580917870626,18.9888965360982,85.8186419587538,16096
2020,6,11,5,24,0.2,23.7795870290968,195.640490829712,12.78192738089,99.328356087417,16096
2020,6,11,5,25,0.1,0.53359811470568,66.0625059767626,21.059796477703,114.177661652266,16096
2020,6,11,5,26,0.4,14.2851371096066,276.688799853204,10.735961510882,106.303370775205,16096
2020,6,11,5,27,0.2,5.92534304316215,345.161547121592,14.09709406262,101.033178980061,16096
2020,6,11,5,28,0.1,3.90813563605635,161.888579013757,22.3860784538458,87.0341242830443,16096
2020,6,11,5,29,0.1,11.6626418876526,105.706303704064,10.7210493041958,77.2508228329286,16096
2020,6,11,5,30,0.1,22.8186580326009,227.959240328986,13.5290846091991,77.7906405729768,16096
2020,6,11,5,31,0.1,4.27898290660197,207.139110835036,9.7982129905319,61.6072918599627,16096
2020,6,11,5,32,0.2,10.880108639974,98.5042721300852,18.5516710068757,72.9881765823728,16096
2020,6,11,5,33,0,6.37970722545545,293.664277629694,14.8034760344653,59.9804221885244,16096
2020,6,11,5,34,0.1,1.112318708481,273.413004893344,13.2325577212534,44.0098037276698,16096
2020,6,11,5,35,0.2,8.17225365995165,53.6807980078738,17.7303856584484,39.696955763771,16096
2020,6,11,5,36,0.2,10.5613404108904,8.35090593667701,15.283409280932,39.3092209234248,16096
2020,6,11,5,37,0.1,8.62967552729062,199.674342337297,20.8666518404697,37.4973692571419,16096
2020,6,11,5,38,0,19.2009254322708,150.99796127365,19.6362346100714,39.4181263138369,16096
2020,6,11,5,39,0.2,8.00565009050003,61.0031948816031,19.1139050875319,37.2327613831057,16096
2020,6,11,5,40,0.1,16.6783455219316,50.3464326923713,10.9883021043086,31.1822210950648,16096
2020,6,11,5,41,0,6.89911416585621,346.820943933679,11.6741325818501,36.2048915013513,16096
2020,6,11,5,42,0.1,17.8042718732243,316.255905485712,13.791072666533,44.2252905541791,16096
2020,6,11,5,43,0.1,13.2014875267025,130.946969099343,16.2039569658555,68.7831051679798,16096
2020,6,11,5,44,0,7.77163860076726,300.870199138299,16.423999285769,84.193124961016,16096
2020,6,11,5,45,0.1,15.9697237831615,59.0896909194998,17.7884732214807,88.3335262773423,16096
2020,6,11,5,46,0,7.70364335896867,31.6883709572721,16.7025237802497,112.50563537563,16096
2020,6,11,5,47,0.2,5.73329291949816,99.058558475459,17.427988193731,117.067353827873,16096
2020,6,11,5,48,0.2,15.2519794631257,349.612405756256,10.6992175491784,111.356572327709,16096
2020,6,11,5,49,0.3,16.0488083682014,245.162583451252,15.4713727773785,96.4981615483137,16096
2020,6,11,5,50,0.4,9.8253156755857,120.422676996328,20.3082996418779,86.2184420127606,16096
2020,6,11,5,51,0.1,12.1025938188378,342.928582048509,19.3498115265485,79.40680909011,16096
2020,6,11,5,52,0.2,11.1478371065562,187.433921043528,11.3983027856367,79.5904909311659,16096
2020,6,11,5,53,0.2,12.7368167372481,191.052188813454,10.2159065804945,75.9891775417564,16096
2020,6,11,5,54,0.1,19.2671977750308,54.6707702379208,15.8272392920652,65.2362261114405,16096
2020,6,11,5,55,0.7,14.2721400350311,122.000367711764,12.3213116515762,71.382347959977,16096
2020,6,11,5,56,0.2,19.3338978188476,87.9204146612901,15.7164857129481,50.4018901871566,16096
2020,6,11,5,57,0.1,13.203907958139,232.902328572935,14.0729911027628,47.7778359315847,16096
2020,6,11,5,58,0.2,4.74101920380383,264.639137733728,17.1688306288918,59.1283151755167,16096
2020,6,11,5,59,0,2.1229165216431,112.050579700852,17.521165028201,50.5898005418867,16096
2020,6,11,6,0,0.3,1.14425815131585,147.622511835769,11.6596766936378,41.183491165327,16096
2020,6,11,6,1,0,16.747386088524,12.4690887327306,13.1050703995773,42.5174137278873,16096
2020,6,11,6,2,0.1,5.29909738579716,142.888471343322,17.070704344754,30.8754138875102,16096
2020,6,11,6,3,0.1,3.87698909465123,227.371956826188,14.9613792998945,38.664707662123,16096
2020,6,11,6,4,0.4,8.07645475033816,322.845659861807,16.7366486988568,32.6969425098902,16096
2020,6,11,6,5,0.1,3.15628546088107,50.3069530071225,16.015812077442,51.3283999336925,16096
2020,6,11,6,6,0.1,7.65431397878988,133.122381562367,16.3593676414313,45.4357526668449,16096
2020,6,11,6,7,0,4.4735875075523,58.1274213297293,10.3706581405208,71.0423894599783,16096
2020,6,11,6,8,0.1,10.6184576132246,133.698517257115,15.4289578502176,92.7002793125264,16096
2020,6,11,6,9,0.2,8.84363463254398,158.1002021241,12.1570132114004,91.3532928101018,16096
2020,6,11,6,10,0.1,1.91924837761791,193.044877745211,15.1715061775204,96.9411549339697,16096
2020,6,11,6,11,0,3.62866492681182,38.720247522695,13.9764706454111,85.6044166348831,16096
2020,6,11,6,12,0.3,3.52899581568824,256.826735813869,16.855485189788,95.7967925030302,16096
2020,6,11,6,13,0.1,10.5101970424335,26.7083249073476,18.2950284296549,82.8144674134989,16096
2020,6,11,6,14,0,7.94331236405788,205.049243917223,15.537663832026,85.8496321768153,16096
2020,6,11,6,15,0.1,2.18216758115132,222.320835172664,12.5140841527224,74.4614360791591,16096
2020,6,11,6,16,0.2,1.83670310745149,341.717023133766,14.6467867865874,102.081315459195,16096
2020,6,11,6,17,0.3,8.55884821729477,143.339858227177,17.0630658772335,74.4729980392965,16096
2020,6,11,6,18,0,13.5615556111169,353.604979054304,14.3006103599926,62.412029566447,16096
2020,6,11,6,19,0.2,24.253561329623,335.577216788661,13.2313538919896,54.3857956475984,16096
2020,6,11,6,20,0.3,1.17490517369664,282.753817862831,11.9726865604249,55.8197683719629,16096
2020,6,11,6,21,0.1,8.82790227590806,15.9839412306901,15.6918851450369,59.3059812585474,16096
2020,6,11,6,22,0.1,4.42848428540438,230.946784847416,11.0173934249722,52.7878156656199,16096
2020,6,11,6,23,0.3,4.50316025228174,181.337495686021,13.5194854244381,39.3061475424495,16096
2020,6,11,6,24,0.1,0.91422844597936,251.645496189827,13.9255103004499,40.2223030513244,16096
2020,6,11,6,25,0.1,21.3090926652567,308.750123412348,15.834707166394,36.9141769382849,16096
2020,6,11,6,26,0.1,11.36701638596,345.145843614824,24.622988981114,41.7176009666272,16096
2020,6,11,6,27,0.3,11.621234082683,10.1319648048375,14.5295944114374,35.651476028888,16096
2020,6,11,6,28,0.1,0.641774873764532,127.073633773951,15.1400600601342,41.6914529925131,16096
2020,6,11,6,29,0.2,1.38329342913003,148.150711512892,19.0788218816656,47.5332630707143,16096
2020,6,11,6,30,0.1,7.57012545266462,307.683653007494,14.2568819624473,58.9689284088567,16096
2020,6,11,6,31,0.2,9.2033820788393,6.92706540389918,14.4547213102236,67.3973101640871,16096
2020,6,11,6,32,0.1,21.5988342289017,71.244410027517,15.8300499972624,65.8929010289609,16096
2020,6,11,6,33,0.1,1.23457497708939,188.397641606163,16.8343609791548,85.8594487412987,16096
2020,6,11,6,34,0,0.523518728700447,140.295995081775,13.9278056606225,96.1000660127266,16096
2020,6,11,6,35,0.2,7.94610789801254,340.936081520049,14.2448373609156,112.569924872363,16096
2020,6,11,6,36,0.2,8.15631286261047,322.134108837461,11.740360832214,88.1914150195119,16096
2020,6,11,6,37,0.1,14.5789173772275,147.158341696253,18.9403196246014,85.6529831503522,16096
2020,6,11,6,38,0.2,14.7722009644976,75.4377649032977,9.76975187719021,78.620202290554,16096
2020,6,11,6,39,0.1,7.03480976196894,12.680628690403,15.1812635146819,79.7099965401194,16096
2020,6,11,6,40,0.2,0.613082678303085,220.992186199874,11.6576664843205,77.5066847378239,16096
2020,6,11,6,41,0.1,4.42775664001586,106.806831139373,10.282039487448,90.6966644780251,16096
2020,6,11,6,42,0.2,8.3493776395207,333.840416061692,11.3301602841294,79.2046137577985,16096
2020,6,11,6,43,0.2,32.5013823748817,10.4597689053044,11.5271431521206,77.2860817604159,16096
2020,6,11,6,44,0.2,23.0690768772329,59.8221914877649,10.3779320833511,52.8377810190894,16096
2020,6,11,6,45,0.3,2.47798925392249,136.612877626438,11.2295741270947,62.8381836082882,16096
2020,6,11,6,46,0,8.27941868117629,301.329240177758,16.0087055605691,48.0361192990511,16096
2020,6,11,6,47,0.2,0.0678574855751197,335.562052078545,16.3786334458833,47.3040081009712,16096
2020,6,11,6,48,0.1,11.2891956783446,35.294871628983,13.9766108780476,41.0209344218954,16096
2020,6,11,6,49,0.3,0.544858845414076,30.3647006293759,14.1646312370759,38.4679937431172,16096
2020,6,11,6,50,0.1,8.72705593458055,280.674856603844,18.1731042405622,38.0235608169296,16096
2020,6,11,6,51,0.3,0.700161803006727,356.779882042436,17.3557209396262,28.0798031730016,16096
2020,6,11,6,52,0.1,11.6814486002677,51.696984676877,20.3358971654612,34.5341419339261,16096
2020,6,11,6,53,0.1,10.1289255301412,156.033499115845,16.5522416669724,51.8755806212412,16096
2020,6,11,6,54,0.2,10.6439776456627,243.148640554631,17.1370597525206,62.0931396330937,16096
2020,6,11,6,55,0.1,24.3894728978107,211.021906195907,18.4390611268937,76.44062790191,16096
2020,6,11,6,56,0.2,2.60132244035655,341.962539628381,16.6355683338566,92.4952240124064,16096
2020,6,11,6,57,0.1,14.3032678010941,266.505987556186,20.3067636220972,72.7151859263575,16096
2020,6,11,6,58,0.1,9.48673344734634,207.331552181626,15.6666373644512,90.0408841553048,16096
2020,6,11,6,59,0.2,26.218050569458,297.644052208634,14.8420149969749,93.4441949333948,16096
2020,6,11,7,0,0.1,26.8274366114288,305.001669214806,13.613541672985,103.336333280498,16096
2020,6,11,7,1,0,7.63382703441065,212.82660457911,12.0218506372461,108.854048812976,16096
2020,6,11,7,2,0.2,15.1199167107134,209.863761621993,12.7327144481326,92.4867719825194,16096
2020,6,11,7,3,0.1,5.1026267579413,327.980909940088,10.8693798655666,100.327561474337,16096
2020,6,11,7,4,0.2,18.4976063055587,179.84089027252,14.5534818834149,93.0635810797634,16096
2020,6,11,7,5,0.2,5.19896242775776,61.5387320062146,16.8249332680035,73.9018134443494,16096
2020,6,11,7,6,0,28.4401979271189,153.594003155362,19.3780265161166,84.7917118323605,16096
2020,6,11,7,7,0.2,24.9828542612837,89.4817235679366,18.3728299671986,56.1537420913238,16096
2020,6,11,7,8,0.4,11.8674822339537,26.3592559758108,18.4546185218311,59.798802844504,16096
2020,6,11,7,9,0.6,5.51382776867258,144.344444501447,18.7843006452438,50.0357035381908,16096
2020,6,11,7,10,0.2,1.74388032967701,179.678661659826,13.1692526513179,39.9637466489326,16096
2020,6,11,7,11,0.4,2.25071676849068,169.428578435909,15.1950733549511,43.8951060395539,16096
2020,6,11,7,12,0.4,2.21582307321328,51.1027871742845,17.5938889273297,40.4635963426763,16096
2020,6,11,7,13,0,9.38350314754808,86.1209730142728,14.9701651081632,33.9505886836728,16096
2020,6,11,7,14,0,14.6276502133806,332.027831738349,18.6595112357779,29.7075246685003,16096
2020,6,11,7,15,0.4,6.92534570116217,158.749155442463,6.34738702686206,29.3660186720468,16096
2020,6,11,7,16,0.2,18.249699423448,161.180087411543,15.6945294235568,44.2687874092077,16096
2020,6,11,7,17,0,1.33118719986752,125.940331269754,12.1088275022536,47.3880828433687,16096
2020,6,11,7,18,0,6.43013369907461,49.2934887916781,21.4258250104352,61.9159579211328,16096
2020,6,11,7,19,0.2,8.90330094691718,72.2008929445874,17.0289331144402,75.3218285709814,16096
2020,6,11,7,20,0.1,15.0554316422403,249.467475252226,8.01821701873397,92.0999655145583,16096
2020,6,11,7,21,0,7.38208107290371,138.010421940358,19.0140518593638,101.531566468598,16096
2020,6,11,7,22,0,9.53856412330546,268.41704018577,19.3878614936841,103.683900207513,16096
2020,6,11,7,23,0.1,6.34155383537509,188.366476323921,12.5403280119905,104.169257953758,16096
2020,6,11,7,24,0.2,16.7347354273824,288.989287695615,7.74677029044271,106.648828373032,16096
2020,6,11,7,25,0,6.87117537129188,135.39156353334,17.4384459909452,101.866944049625,16096
2020,6,11,7,26,0.1,1.17376885841535,58.8560733385384,10.9258687223023,88.6630211249831,16096
2020,6,11,7,27,0.2,3.64877068191429,35.3754285825417,15.8442642619253,75.5581947292396,16096
2020,6,11,7,28,0.1,10.0194244685826,239.70972887869,11.9620082063779,72.9657671046407,16096
2020,6,11,7,29,0.1,10.9944817908722,339.614811119158,12.7727276771858,86.3569368039202,16096
2020,6,11,7,30,0.1,14.307590380367,49.0539759595413,9.67254245923064,60.5878889729639,16096
2020,6,11,7,31,0.1,4.98682185669623,96.5862688063644,13.9861290699893,78.798693295036,16096
2020,6,11,7,32,0.2,22.7080813841764,114.490828522248,11.3107333277556,68.8907913713533,16096
2020,6,11,7,33,0.2,20.8361717604978,129.408005960519,10.4663573344612,61.649083590011,16096
2020,6,11,7,34,0,1.50543701438183,155.560991252773,11.951019428274,45.3985428542112,16096
2020,6,11,7,35,0.1,28.7489076083098,171.679204604588,13.8261240050815,40.2764409541101,16096
2020,6,11,7,36,0.1,3.64954996153613,339.006854659179,12.9721000491009,37.96709852414,16096
2020,6,11,7,37,0.2,7.80398373520335,298.091981047764,14.0545420577881,43.0906419736686,16096
2020,6,11,7,38,0.5,26.5942152920859,245.682131789392,17.5384652710883,39.354149931769,16096
2020,6,11,7,39,0.2,8.6705542474555,106.88855161285,15.6837865520328,35.9179525520195,16096
2020,6,11,7,40,0.2,2.4377241670929,83.3170003434643,19.0326954996678,32.119121895502,16096
2020,6,11,7,41,0,22.0340979128424,357.600253774785,18.9106234059472,36.4948567695658,16096
2020,6,11,7,42,0,4.30918812461909,312.61393977399,11.7293233975275,58.8986826670099,16096
2020,6,11,7,43,0,12.0699397274666,343.446300266776,13.1626861980288,67.1961308943083,16096
2020,6,11,7,44,0.1,0.83449689477618,54.146874748636,17.7559502220237,80.7971072064272,16096
2020,6,11,7,45,0.4,9.88094790915,155.019809886348,16.5583784759874,77.3062237146948,16096
2020,6,11,7,46,0,19.0504722146879,106.903691832209,9.18005317042898,80.0665201111214,16096
2020,6,11,7,47,0.3,8.9841349705748,264.444179523038,17.5194643846485,92.9696752875996,16096
2020,6,11,7,48,0.1,4.97879701227068,289.39697262086,18.2065741844115,93.7414798859589,16096
2020,6,11,7,49,0,1.17227000883068,144.706723229028,11.0163277489985,88.7787759975711,16096
2020,6,11,7,50,0.2,5.02130250684961,271.176645718981,19.262521417638,104.193383843691,16096
2020,6,11,7,51,0.4,12.1644870872718,52.5845035449602,16.1849277267879,86.1358355814513,16096
2020,6,11,7,52,0.1,21.3035224835819,340.286562991794,15.169327189019,84.9928915382264,16096
2020,6,11,7,53,0.1,8.91889810252149,333.124776083976,21.2778976445439,73.2970095247315,16096
2020,6,11,7,54,0.2,1.38404506838303,73.197196160676,15.9581820965327,85.3060050460604,16096
2020,6,11,7,55,0,7.46226768184985,170.530937997159,18.0296193238124,63.4435118274168,16096
2020,6,11,7,56,0.2,12.1886021729362,7.26142918225378,16.2221419208546,71.869785324072,16096
2020,6,11,7,57,0.1,8.22640967821953,42.8892379403114,15.2927402897686,61.5845087231316,16096
2020,6,11,7,58,0,9.62648554247204,351.439739867812,13.6963732411434,53.9716623929506,16096
2020,6,11,7,59,0.1,0.482418400984965,192.225469845347,20.8497417245377,37.066914026111,16096
2020,6,11,8,0,0,8.40323194278413,111.450099942973,18.0913027685915,41.3690139428085,16096
2020,6,11,8,1,0.2,9.20148677170809,282.063868939877,11.5934313586526,33.9078916797367,16096
2020,6,11,8,2,0.2,9.22621641958717,234.232165639987,16.8537145488056,38.315547662722,16096
2020,6,11,8,3,0,19.0257474205963,358.456785232062,22.0445375643288,29.3988804459028,16096
2020,6,11,8,4,0.1,6.66364187642716,149.385495605879,16.4847991219034,34.539263696896,16096
2020,6,11,8,5,0.4,23.3944968449813,291.21303429734,18.1121297816021,51.510966537308,16096
2020,6,11,8,6,0.1,8.00401658162132,195.90398621466,15.4647565782833,59.392524776863,16096
2020,6,11,8,7,0.1,17.0977384239181,29.6806380974595,19.2132545102302,60.7654896688565,16096
2020,6,11,8,8,0.2,2.61276760367086,57.9955111874733,17.8379399923856,80.213732773872,16096
2020,6,11,8,9,0.3,8.9957373602707,193.127136848168,11.4973028337287,92.3035208959551,16096
2020,6,11,8,10,0.2,5.57184263442431,218.914664546028,8.39235909709055,99.9928264102854,16096
2020,6,11,8,11,0,5.09292793913336,219.970962510211,9.92321042275598,96.1266043689053,16096
2020,6,11,8,12,0.1,16.0336524907991,299.098498831969,13.4401526926006,82.0119768390308,16096
2020,6,11,8,13,0.2,13.3888386616228,297.254207587801,12.4894345231658,91.005670830819,16096
2020,6,11,8,14,0.1,0.833945456688,305.786343203159,13.4105811746554,111.990488510039,16096
2020,6,11,8,15,0,15.5108622720148,184.393397334032,19.0055931016769,98.9006601427142,16096
2020,6,11,8,16,0.2,6.79860624537146,93.2092875677627,15.1527351858551,83.9026768888393,16096
2020,6,11,8,17,0,7.36086607011682,101.197404232342,10.5511919280518,88.6779801521205,16096
2020,6,11,8,18,0.1,11.1876895754057,112.701288413024,15.6958027212599,64.4308413814094,16096
2020,6,11,8,19,0.2,8.21176708294945,327.778750778176,18.3129173047498,56.3468883833677,16096
2020,6,11,8,20,0,20.3480889832941,225.41262555914,13.705170968147,58.4085261787004,16096
2020,6,11,8,21,0.2,0.10586091721145,322.185896423645,16.6084791208611,52.9289430981507,16096
2020,6,11,8,22,0.1,1.95360003859376,171.479246685281,12.6144168161105,44.0937368830954,16096
2020,6,11,8,23,0.1,0.0239801779425273,237.068985096645,15.4625390572388,45.1500889523794,16096
2020,6,11,8,24,0.1,4.88822235052743,171.337714768248,16.0253085126908,46.535424558876,16096
2020,6,11,8,25,0.5,18.9269946195127,209.92205045931,15.0159573370359,33.095606865266,16096
2020,6,11,8,26,0.2,4.26975488614495,161.689182292204,11.2250069125655,38.2140495118409,16096
2020,6,11,8,27,0.2,0.80601340194357,167.041008563945,13.4188540647667,28.9068829301194,16096
2020,6,11,8,28,0.2,7.9764641537893,68.9319485425949,21.859864114338,31.3098584169941,16096
2020,6,11,8,29,0.1,10.3266535630761,248.841703229351,9.52545279217989,40.1105862818188,16096
2020,6,11,8,30,0.1,10.104961843523,330.155012272997,17.5086128406709,56.9007175079531,16096
2020,6,11,8,31,0,1.81971863065279,15.7148570215795,15.1156835248281,67.3459532134524,16096
2020,6,11,8,32,0.2,10.3749093965233,151.453838241054,15.0292788160025,85.0269013851232,16096
2020,6,11,8,33,0.1,12.8550617353754,159.691897874698,13.7356313914246,105.915967048553,16096
2020,6,11,8,34,0.2,12.8148664615561,184.601644413313,12.3864940176845,115.231171193775,16096
2020,6,11,8,35,0,9.86339034644276,86.1602569406387,17.3135547364714,90.6907493714197,16096
2020,6,11,8,36,0.2,13.7820946595037,218.852699420415,18.1681160283982,80.7009496977635,16096
2020,6,11,8,37,0,1.85831510119074,338.959684291156,17.6230389312032,105.448997881985,16096
2020,6,11,8,38,0.3,6.65907560243273,107.786523436895,16.7944364233244,100.180544654531,16096
2020,6,11,8,39,0.2,3.29245134297183,286.122712972341,12.9613171749429,96.8040122286396,16096
2020,6,11,8,40,0.3,7.46773085456681,269.282723161858,11.1900953806772,78.3480539450154,16096
2020,6,11,8,41,0.2,12.7464536433575,68.3963691233657,14.6109802472747,65.1013318863897,16096
2020,6,11,8,42,0.2,22.8149930942271,173.827693116385,16.0000423862409,74.2386230106529,16096
2020,6,11,8,43,0.4,4.94756264478163,18.8808049184736,16.2244024061095,77.8163173651993,16096
2020,6,11,8,44,0.5,1.04468560038211,257.196034779307,18.9264218248059,60.1247070172438,16096
2020,6,11,8,45,0,10.7502631281395,245.252681769663,19.2569174845824,49.5402169515277,16096
2020,6,11,8,46,0.3,0.89730270868094,168.23736498761,9.94996234276714,46.1269428717451,16096
2020,6,11,8,47,0.2,6.61444044326966,220.6990640203,14.4411728116229,47.047818976992,16096
2020,6,11,8,48,0.1,2.48708973540458,45.3957472986076,19.892912036889,48.0439373188125,16096
2020,6,11,8,49,0.1,25.0321951177214,246.579779131804,12.9293339548866,32.2431656994923,16096
2020,6,11,8,50,0.4,0.652862347635567,106.109706675401,17.9902616280137,41.5541472326307,16096
2020,6,11,8,51,0.2,6.45505311494823,250.082881750306,9.67253576521633,40.4409468281616,16096
2020,6,11,8,52,0.1,8.31611145740549,343.483259242959,15.7391774685319,35.296771086704,16096
2020,6,11,8,53,0.1,2.25055348034,139.756547794677,12.4125430349391,44.353659080329,16096
2020,6,11,8,54,0,11.6400259500009,167.74539073417,16.6858744297445,50.0077800892392,16096
2020,6,11,8,55,0.2,7.4778484648815,37.0607041839976,13.862976508563,55.3419265953625,16096
2020,6,11,8,56,0.2,10.0686301680883,275.721330533037,15.3404709006575,66.5983161672589,16096
2020,6,11,8,57,0.2,11.9261149849562,280.38354063849,17.5953242202226,74.1522292200807,16096
2020,6,11,8,58,0.2,3.53819497771335,165.153899786761,13.3528876069872,87.4835402807812,16096
2020,6,11,8,59,0.1,8.36803013112189,2.79454306070693,16.8936816625448,94.3277249857735,16096
2020,6,11,9,0,0.2,13.9124253490888,302.50288472604,18.3523644309281,111.28680330101,16096
2020,6,11,9,1,0,3.15425154525844,147.221233374905,14.5931585995122,80.0873325007396,16096
2020,6,11,9,2,0.1,8.05427662821103,322.303869151976,13.7510793812855,87.7649955159867,16096
2020,6,11,9,3,0.1,21.9423370867868,186.338591332547,18.0325523904638,93.4101722255839,16096
2020,6,11,9,4,0,7.49386983373276,31.7458586208522,15.2014755574128,88.7520238314305,16096
2020,6,11,9,5,0.1,10.7758817982663,4.52847377187572,20.5001280759628,89.1272443873345,16096
2020,6,11,9,6,0.1,3.44084642055961,300.276053375565,10.8377485570454,85.4530556620937,16096
2020,6,11,9,7,0.1,18.2014266878198,83.6651385426521,16.5407928251137,72.8491856032535,16096
2020,6,11,9,8,0.3,1.81812664215811,3.77155901165679,13.836760983254,51.764378605772,16096
2020,6,11,9,9,0.2,13.993051254036,21.1614672034048,15.8437592498733,57.6870487703579,16096
2020,6,11,9,10,0.2,15.1527116040119,92.9831717647612,14.2438751319661,52.4431659623886,16096
2020,6,11,9,11,0.4,12.4054145631657,149.691358579323,14.2341867255635,40.2315897608733,16096
2020,6,11,9,12,0,7.14018439781152,337.990821421845,15.7172978506681,38.6809837344411,16096
2020,6,11,9,13,0.1,18.9202799021497,160.927495345008,17.5671137664616,40.0628044895081,16096
2020,6,11,9,14,0,8.44492020158515,340.157930431655,17.9145236725824,36.1760044961316,16096
2020,6,11,9,15,0.2,26.996521264289,268.506716310279,16.9128097412462,36.0127209099484,16096
2020,6,11,9,16,0.1,3.34515475039936,272.273540163646,11.0949435940102,39.7678410355426,16096
2020,6,11,9,17,0.1,1.86609912536787,102.410986936186,15.2728359331515,36.3092211416531,16096
2020,6,11,9,18,0.5,3.30838439403285,132.257660496281,15.47474220177,54.9587508565897,16096
2020,6,11,9,19,0.2,16.6159800365181,102.720167613123,12.6458258214085,68.4521438580538,16096
2020,6,11,9,20,0,14.5287186021538,43.8731444869191,12.4641554837692,64.0828890103215,16096
2020,6,11,9,21,0,9.10900803479059,72.6781030329876,13.8151201936292,90.7412479903303,16096
2020,6,11,9,22,0,17.2049318860018,129.252701043617,11.0238292130812,96.838480305408,16096
2020,6,11,9,23,0.3,12.9040656126277,294.965405678609,13.6858043488334,102.237784229214,16096
2020,6,11,9,24,0.4,19.1672072285963,316.796999671729,9.51004257016301,104.79530232592,16096
2020,6,11,9,25,0.1,17.26025327244,115.337944495492,9.82891052221742,98.2275379161402,16096
2020,6,11,9,26,0.1,3.23098032128065,334.697897643317,16.0299301219227,79.2328834154415,16096
2020,6,11,9,27,0.2,6.90139914648288,35.2121424372308,8.12513645871028,88.7535195142723,16096
2020,6,11,9,28,0,0.916699522446239,132.9735609286,13.7720357567636,86.5238369730751,16096
2020,6,11,9,29,0.1,7.32700466386915,305.531761199934,20.2226331356383,85.0739026009187,16096
2020,6,11,9,30,0.4,5.43523258220041,217.803835195024,13.7064490920206,60.3011913332449,16096
2020,6,11,9,31,0.4,18.6009843756063,308.228241180303,15.807286842278,71.3920411836147,16096
2020,6,11,9,32,0.3,2.34762582730673,142.892257045954,13.5440054746253,61.1508292944629,16096
2020,6,11,9,33,0,0.7542264629055,144.255814959761,13.927918124028,53.104351676131,16096
2020,6,11,9,34,0.3,5.21729314029314,127.570000231499,11.8794532989712,50.4356372472513,16096
2020,6,11,9,35,0.3,3.21357711313912,89.0749836682808,15.5778927038247,36.8598334354017,16096
2020,6,11,9,36,0,5.76758796922243,246.476104241097,13.7895131105144,44.7192865911719,16096
2020,6,11,9,37,0.3,15.9353613042083,333.869132519001,14.6678809622608,32.3240037531416,16096
2020,6,11,9,38,0,25.8298604318581,358.463266422506,11.1689505464798,41.4820777080212,16096
2020,6,11,9,39,0.1,9.8378288745215,70.3709115744568,20.6852573597697,31.2606484014953,16096
2020,6,11,9,40,0.3,5.82250762948244,81.3968974179588,11.3348825705944,44.6039359239307,16096
2020,6,11,9,41,0.1,3.777264302967,258.455829201033,18.9411607416494,36.8908410573571,16096
2020,6,11,9,42,0.1,1.95814059218645,239.897060600808,14.1599350120631,49.3210998680472,16096
2020,6,11,9,43,0,6.18506108557743,115.856916506775,18.2191142787784,71.1836461476124,16096
2020,6,11,9,44,0.3,8.09019801391973,112.644999208394,14.0700107304493,67.8134851897141,16096
2020,6,11,9,45,0.1,8.20202372382996,213.2207811384,8.72941107187565,83.6829660471448,16096
2020,6,11,9,46,0,1.9252554416541,348.715746151982,11.2123423988634,96.4577982995118,16096
2020,6,11,9,47,0.2,3.36477457635946,93.2912517786026,16.1444792608534,88.9796900656029,16096
2020,6,11,9,48,0,8.24885232963743,232.225613184506,16.3558129039509,98.1157096609022,16096
2020,6,11,9,49,0.1,6.83874156466791,279.340536474483,18.0352469934461,97.7775782045978,16096
2020,6,11,9,50,0.2,16.468212732749,116.20332756429,14.5586851133485,91.978637568024,16096
2020,6,11,9,51,0.3,17.5181151896355,6.73202260397375,14.5829601072635,105.690137462566,16096
2020,6,11,9,52,0.1,1.23042910431233,133.148959383136,13.4522682593589,85.547275616488,16096
2020,6,11,9,53,0.3,9.26685969842849,94.4771242358256,13.4002588312434,90.9020105908556,16096
2020,6,11,9,54,0,1.43477654768058,89.702360796975,10.6948899911314,85.2415419254581,16096
2020,6,11,9,55,0.2,14.1201498559982,28.8133390657604,14.4778449550016,75.4072668867988,16096
2020,6,11,9,56,0.2,18.554415552026,118.81631103158,17.9001270753338,50.7089082333389,16096
2020,6,11,9,57,0.1,5.59297919721471,138.886102494784,18.4061819815581,63.6580576750316,16096
2020,6,11,9,58,0.1,2.81101298784408,325.952186161187,14.2318714167352,44.8358729246773,16096
2020,6,11,9,59,0.2,1.53988139071751,302.918408198049,19.3501073558966,46.8586263002101,16096
2020,6,11,10,0,0.2,5.21807260421971,30.2677933790255,12.6000427864517,46.3633516936666,16096
2020,6,11,10,1,0.1,4.26872147620765,65.4326998330653,13.2899135020957,35.4090189847356,16096
2020,6,11,10,2,0.2,10.0609183447795,160.586806431646,16.2360871169173,33.8647278804539,16096
2020,6,11,10,3,0.2,21.8750660209888,279.200380051974,18.5471819633314,34.9959547515489,16096
2020,6,11,10,4,0.2,12.1732579719457,195.341854217695,18.3506175604004,41.2246544749936,16096
